EC;M;T;CO;W;TM;S;F;Classes;;;;;;;
-0,999078785;0,117070569;0,285714286;0,172413793;2;-0,441048035;-0,2125;9,962025316;D;;;;;;;
-0,972818666;-0,204012404;-0,142857143;1,793103448;9,166666667;-0,436681223;-0,15;7,278481013;D;;;;;;;
-0,765091819;0,023682262;-0,178571429;1,275862069;13;-0,065502183;-0,2375;8,202531646;D;;;;;;;
-0,996301925;0,035720816;0,035714286;1,034482759;15,16666667;-1,026200873;-0,0625;9,392405063;D;;;;;;;
-0,991438633;-0,126213765;0,75;-0,137931034;12;0,213973799;-0,225;2,265822785;D;;;;;;;
-0,999538087;-0,123347499;-0,107142857;-0,137931034;8,333333333;-1,004366812;-0,1375;1,405063291;D;;;;;;;
-0,908740047;-0,160066217;-0,071428571;0,586206897;6,666666667;-0,135371179;-0,2125;2,443037975;D;;;;;;;
-0,997487749;0,147906764;-0,214285714;1,137931034;14,5;-0,104803493;-0,0875;1,392405063;D;;;;;;;
-0,999520141;0,012017299;0,25;2,275862069;-0,833333333;-0,676855895;-0,2375;6,063291139;D;;;;;;;
-0,998625133;-0,063438645;0,535714286;1,413793103;3,666666667;0,248908297;-0,0625;2,898734177;D;;;;;;;
-0,948487038;-0,195357686;0,357142857;1,137931034;5;-0,816593886;-0,2;1,291139241;D;;;;;;;
-0,974131652;0,026338951;0,071428571;2,379310345;11;0,27510917;-0,075;6,430379747;D;;;;;;;
-0,999684903;0,184702386;0,428571429;0,75862069;14,5;-0,903930131;-0,0125;1,556962025;D;;;;;;;
-0,79245234;0,044299304;0,035714286;2,379310345;12,5;-0,227074236;-0,2;10,24050633;D;;;;;;;
-0,869236882;-0,172879164;0,428571429;-0,379310345;11,33333333;-0,799126638;-0,2125;4,240506329;D;;;;;;;
-0,936775943;-0,030890055;0,75;0,965517241;5;-0,572052402;-0,175;6,974683544;D;;;;;;;
-0,992843455;-0,189676119;0,357142857;0,862068966;13,16666667;-0,200873362;-0,075;6,126582278;D;;;;;;;
-0,981729109;-0,120896516;-0,285714286;0,137931034;9,666666667;-0,759825328;-0,1125;6,329113924;D;;;;;;;
-0,984518454;-0,082798296;0,178571429;1,689655172;9,166666667;0,27510917;-0,1875;3,139240506;D;;;;;;;
-0,992893281;-0,070141871;0,571428571;0,931034483;5,833333333;-0,737991266;-0,175;3,746835443;D;;;;;;;
-0,99370087;-0,076762066;0,035714286;1,379310345;14,5;-0,034934498;-0,025;4,316455696;D;;;;;;;
-0,978084097;-0,143000588;0,785714286;-0,413793103;-0,833333333;-0,493449782;-0,075;4,050632911;D;;;;;;;
-0,998785841;0,015523007;-0,107142857;2;11,83333333;-0,388646288;0;0,265822785;D;;;;;;;
-0,908760078;0,068004825;0,142857143;1,448275862;11,5;0,11790393;0;0,392405063;D;;;;;;;
-0,768810057;-0,156171118;0,75;-0,655172414;4,5;-0,056768559;-0,15;3,759493671;D;;;;;;;
-0,992883269;-0,203722594;0;0,103448276;3,5;-0,951965066;-0,0875;9,746835443;D;;;;;;;
-0,848779012;0,028086578;0,535714286;0,655172414;2;-0,563318777;-0,1125;2,594936709;D;;;;;;;
-0,99963224;-0,105813613;0,142857143;1,413793103;13,66666667;0,209606987;-0,1375;11,02531646;D;;;;;;;
-0,99704556;-0,059836184;0,321428571;1,172413793;10,16666667;-0,890829694;-0,175;5,746835443;D;;;;;;;
-0,993591193;-0,023634453;0,214285714;1,206896552;3,5;-0,288209607;-0,1375;8,17721519;D;;;;;;;
-0,964214535;-0,065525978;-0,285714286;2;8,333333333;-0,170305677;-0,075;2,341772152;D;;;;;;;
-0,996221148;-0,107780574;0,714285714;-0,068965517;2,666666667;-0,716157205;-0,075;6,316455696;D;;;;;;;
-0,96828895;-0,121927517;0,285714286;1,517241379;5,833333333;-0,834061135;0;1,64556962;D;;;;;;;
-0,992780768;-0,063368401;0,142857143;1,827586207;1,333333333;-1,008733624;-0,2;3,227848101;D;;;;;;;
-0,764837391;-0,142770729;0,285714286;0,310344828;12,5;0,034934498;-0,025;2,746835443;D;;;;;;;
-0,986380399;0,088962942;0;1,379310345;2,333333333;-0,624454148;-0,05;7,810126582;D;;;;;;;
-0,887807315;0,109923917;-0,214285714;0,793103448;13,16666667;-0,056768559;-0,25;8,493670886;D;;;;;;;
-0,807352591;0,141109169;0,071428571;2,137931034;6,666666667;0,296943231;-0,1375;9,835443038;D;;;;;;;
-0,985790885;-0,094069984;0,321428571;1,586206897;14,5;0,27510917;-0,1875;9,227848101;D;;;;;;;
-0,999595853;0,014443241;0,107142857;1,586206897;5,833333333;-0,742358079;-0,0625;2,518987342;D;;;;;;;
-0,947945995;0,022768777;0,75;1,620689655;6,166666667;-0,838427948;-0,225;8,734177215;D;;;;;;;
-0,879442328;0,012173513;0,035714286;-0,827586207;2,166666667;-0,781659389;-0,075;8,949367089;D;;;;;;;
-0,990052265;0,022683356;0,642857143;-0,137931034;1,833333333;-0,807860262;-0,075;10,24050633;D;;;;;;;
-0,943384213;-0,062371175;0,535714286;2,310344828;5;-0,349344978;-0,125;8,924050633;D;;;;;;;
-0,99963934;0,012685463;0,642857143;1,965517241;8,166666667;-0,580786026;-0,05;2,772151899;D;;;;;;;
-0,917051811;-0,011135018;0,535714286;1,172413793;4,166666667;-0,100436681;-0,1375;0,784810127;D;;;;;;;
-0,994164684;0,175174591;0,357142857;-0,034482759;14,83333333;-0,781659389;-0,25;11,11392405;D;;;;;;;
-0,855069976;0,036767624;0,428571429;-0,379310345;-0,5;-0,794759825;-0,1625;8,063291139;D;;;;;;;
-0,998525368;-0,204438557;0,178571429;1,448275862;2,666666667;-0,759825328;-0,2375;4,962025316;D;;;;;;;
-0,999389659;0,042170843;0,464285714;0,310344828;0,666666667;-0,017467249;-0,075;10,35443038;D;;;;;;;
-0,987928313;-0,085064099;-0,071428571;-0,034482759;7,333333333;-0,034934498;-0,1875;7,063291139;D;;;;;;;
-0,956246035;0,015222488;-0,142857143;-0,344827586;3,5;-0,318777293;-0,175;3,329113924;D;;;;;;;
-0,985754339;-0,144567773;-0,107142857;0,103448276;-0,166666667;-0,580786026;-0,1875;2,924050633;D;;;;;;;
-0,993168435;-0,138328675;0,107142857;-0,379310345;8,5;-0,462882096;-0,1875;8,974683544;D;;;;;;;
-0,97970584;-0,068004282;-0,178571429;-0,448275862;9,166666667;-0,026200873;-0,1;9,936708861;D;;;;;;;
-0,954315591;0,029455546;0,464285714;2,310344828;-0,833333333;-0,388646288;-0,15;6,189873418;D;;;;;;;
-0,997648711;0,062532948;0,107142857;-0,75862069;13,33333333;-0,624454148;-0,2375;7,151898734;D;;;;;;;
-0,993912847;-0,030234613;0,035714286;1,896551724;4;0,034934498;-0,1125;4,924050633;D;;;;;;;
-0,912259617;0,11450192;0,571428571;0,586206897;4,333333333;-0,227074236;-0,2;7,721518987;D;;;;;;;
-0,99299623;0,047378819;0,678571429;1,103448276;6,333333333;-0,305676856;-0,1625;7,848101266;D;;;;;;;
-0,992464955;0,099668438;0,607142857;1,344827586;10;0,104803493;-0,175;10,82278481;D;;;;;;;
-0,997083547;-0,004653998;0,785714286;1;2,166666667;-0,305676856;-0,2125;2,696202532;D;;;;;;;
-0,933575978;0,152686238;0,035714286;2,172413793;9;-0,847161572;-0,15;1,430379747;D;;;;;;;
-0,980373606;0,116585888;-0,035714286;2,275862069;5,333333333;-0,890829694;-0,1;5,291139241;D;;;;;;;
-0,879072356;-0,065831113;0;1,551724138;9,166666667;-0,209606987;-0,125;1,253164557;D;;;;;;;
-0,927403525;-0,047042016;0,642857143;1,275862069;15;-0,76419214;-0,15;5,126582278;D;;;;;;;
-0,99938913;0,070829609;0,035714286;1,24137931;6,666666667;-0,248908297;-0,025;4,582278481;D;;;;;;;
-0,776857419;-0,028981146;0,5;1,689655172;8,333333333;0,296943231;-0,075;3,886075949;D;;;;;;;
-0,975464069;0,017201747;0,464285714;-0,586206897;9,833333333;-0,772925764;-0,075;4,746835443;D;;;;;;;
-0,79755663;0,006038778;0,75;-0,344827586;8,166666667;-0,344978166;-0,1;3,582278481;D;;;;;;;
-0,971790357;-0,118775167;0,571428571;0,068965517;8,166666667;0,231441048;-0,075;3,164556962;D;;;;;;;
-0,996450682;-0,072428694;0,535714286;0,517241379;9,666666667;0,07860262;-0,15;4,075949367;D;;;;;;;
-0,992094755;0,090234317;-0,035714286;1,965517241;14,16666667;-0,956331878;-0,2375;3,53164557;D;;;;;;;
-0,994151347;-0,005434694;0,75;2,448275862;13,33333333;-0,454148472;-0,25;11,64556962;D;;;;;;;
-0,996042312;0,118811165;-0,142857143;1,448275862;3,333333333;-0,641921397;-0,1125;2,227848101;D;;;;;;;
-0,963054365;0,184920032;-0,107142857;-0,448275862;8,166666667;0,061135371;-0,025;3,493670886;D;;;;;;;
-0,998706274;-0,007570406;-0,071428571;-0,931034483;0,833333333;0,056768559;-0,05;0,341772152;D;;;;;;;
-0,995767101;-0,006560156;0,142857143;0,75862069;-0,166666667;-1;0;10,49367089;D;;;;;;;
-0,999501492;-0,094159904;0,142857143;2,448275862;7,833333333;-0,593886463;-0,175;8,82278481;D;;;;;;;
-0,972523415;0,115246074;0,035714286;0,379310345;13,66666667;-0,135371179;-0,0875;10,41772152;D;;;;;;;
-0,99740613;0,062946799;0,357142857;0,379310345;8,166666667;-0,096069869;-0,025;5,886075949;D;;;;;;;
-0,956358141;0,118040738;0,071428571;1,275862069;10,16666667;-0,716157205;-0,0875;6,936708861;D;;;;;;;
-0,980792535;0,066038179;0,535714286;2,310344828;1,5;0,174672489;-0,075;3,64556962;D;;;;;;;
-0,909984463;0,034375781;-0,214285714;0,482758621;8,5;-0,131004367;-0,25;7,658227848;D;;;;;;;
-0,995743797;0,166346024;0,75;0,793103448;4,5;-0,445414847;-0,2;1,392405063;D;;;;;;;
-0,9734134;0,064143091;-0,25;1,793103448;9,666666667;-0,558951965;-0,075;8,772151899;D;;;;;;;
-0,997075863;-0,194884992;-0,214285714;1,448275862;9,333333333;-0,174672489;-0,1;5,873417722;D;;;;;;;
-0,999595443;-0,098990761;-0,285714286;1,344827586;5,5;-0,729257642;-0,1625;1,544303797;D;;;;;;;
-0,841163442;0,094467995;-0,214285714;2,103448276;13,5;-0,716157205;-0,025;2,012658228;D;;;;;;;
-0,997516257;-0,075336521;0,464285714;-0,103448276;0,333333333;-0,200873362;-0,25;11,41772152;D;;;;;;;
-0,998560029;0,166506416;-0,214285714;0,172413793;11,33333333;0,222707424;-0,1625;8,291139241;D;;;;;;;
-0,999374311;0,123644124;-0,285714286;1,551724138;6,833333333;-0,227074236;-0,125;4,949367089;D;;;;;;;
-0,987400758;-0,130326356;-0,035714286;2,310344828;0,5;-0,336244541;-0,1375;7,734177215;D;;;;;;;
-0,894680487;0,187872524;0;0,586206897;11,83333333;-0,397379913;-0,0875;0,696202532;D;;;;;;;
-0,998207809;0,145589854;0,107142857;2;12;0,087336245;-0,0625;4,189873418;D;;;;;;;
-0,901303224;-0,154730595;0,464285714;-0,965517241;12,66666667;-0,475982533;-0,1625;10,24050633;D;;;;;;;
-0,972063475;0,063465494;0,571428571;1,965517241;12,5;-0,877729258;-0,1;2,063291139;D;;;;;;;
-0,984231318;0,020381381;0,75;1,862068966;15,33333333;-0,655021834;-0,225;9,759493671;D;;;;;;;
-0,986029907;-0,007170152;0,5;0,310344828;6,5;-0,013100437;-0,25;8,848101266;D;;;;;;;
-0,943186057;0,055568462;-0,178571429;1,206896552;3,833333333;-0,68558952;-0,1;3,544303797;D;;;;;;;
-0,783851625;-0,135235665;0,678571429;1,137931034;11,66666667;-0,069868996;-0,225;3,53164557;D;;;;;;;
-0,998844951;0,103756481;0,214285714;1,034482759;9,166666667;-0,694323144;-0,15;1,443037975;D;;;;;;;
-0,873555432;0,174747253;0,571428571;-0,068965517;3,5;0,11790393;0;11,24050633;D;;;;;;;
-0,997693194;-0,193005178;0,107142857;-0,793103448;10,83333333;-0,074235808;-0,0125;8,784810127;D;;;;;;;
-0,999536459;0,043670352;0,428571429;-0,517241379;6,166666667;-0,410480349;-0,2375;6,240506329;D;;;;;;;
-0,792752741;0,121697226;0,285714286;0,689655172;2,166666667;-0,349344978;-0,025;1,329113924;D;;;;;;;
-0,994800784;-0,015808848;-0,107142857;2,448275862;1,5;-0,64628821;-0,2125;8,012658228;D;;;;;;;
-0,999579833;-0,111713284;0,428571429;1,689655172;12,16666667;-0,877729258;-0,2;4,544303797;D;;;;;;;
-0,997056335;-0,09205004;0,285714286;2,206896552;2;0,004366812;-0,225;7,607594937;D;;;;;;;
-0,998677432;0,179480505;0,25;-0,586206897;3,333333333;0,144104803;-0,2;2,835443038;D;;;;;;;
-0,999083719;0,145956045;0,214285714;0,586206897;9,166666667;-0,6069869;-0,1125;11,15189873;D;;;;;;;
-0,991868199;0,054761612;-0,142857143;0,034482759;10,66666667;-0,200873362;-0,1125;0,721518987;D;;;;;;;
-0,966229076;0,135550584;0,357142857;1,655172414;14,16666667;0,030567686;-0,025;9,455696203;D;;;;;;;
-0,99589135;-0,006260943;0,107142857;2,413793103;1,833333333;0,270742358;-0,25;2,936708861;D;;;;;;;
-0,996269465;-0,038233372;-0,071428571;1,482758621;7;-0,327510917;-0,225;4,037974684;D;;;;;;;
-0,851152909;0,149121842;0,464285714;1,068965517;5,5;-0,860262009;-0,1125;1,949367089;D;;;;;;;
6,267846651;-0,039344448;-0,25;2,344827586;3,166666667;-0,925764192;-0,2375;6,759493671;D;;;;;;;
4,167798943;-0,182608447;0,75;-0,896551724;2,666666667;-1,004366812;-0,2375;10,89873418;D;;;;;;;
23,86757124;-0,05219228;0,357142857;0,75862069;15,33333333;-1,013100437;-0,0125;1,658227848;D;;;;;;;
-0,604525709;0,106248525;0,678571429;-0,413793103;0,5;-0,637554585;-0,1125;6,607594937;D;;;;;;;
0,489265887;0,106173709;0,75;0,310344828;13,5;-0,855895197;-0,1625;7,721518987;D;;;;;;;
-0,627083436;0,031150138;0,214285714;0,379310345;3;0,183406114;-0,0375;10,11392405;D;;;;;;;
4,497100532;-0,09028001;0,392857143;0,206896552;12,5;-0,895196507;-0,225;8,405063291;D;;;;;;;
0,004908689;0,071465152;0,642857143;1,137931034;12;-0,655021834;-0,2125;2,139240506;D;;;;;;;
21,61125696;-0,10073386;-0,214285714;0,965517241;15,16666667;-0,462882096;-0,1125;6,189873418;D;;;;;;;
21,13073589;0,190274726;0,714285714;1,275862069;13,33333333;-0,113537118;-0,2375;7,569620253;D;;;;;;;
0,066820824;-0,012794117;0,642857143;-0,24137931;2,5;-0,908296943;-0,0375;7,265822785;D;;;;;;;
3,951735456;-0,12736131;0,464285714;2,275862069;7,5;-0,026200873;0;0,721518987;D;;;;;;;
10,20367589;-0,199914022;0,285714286;-0,586206897;12,5;-0,144104803;-0,05;11,2278481;D;;;;;;;
3,822106793;-0,173301754;-0,035714286;0,206896552;15,16666667;-0,506550218;-0,025;10,11392405;D;;;;;;;
0,03962784;-0,053287072;0,535714286;-0,482758621;1,333333333;0,15720524;0;7,392405063;D;;;;;;;
-0,385179702;0,139357055;-0,071428571;0,310344828;12;0,052401747;-0,0125;9,797468354;D;;;;;;;
-0,078922773;-0,044624708;0,285714286;1,862068966;11,5;-0,676855895;-0,05;8,025316456;D;;;;;;;
3,74209571;-0,197785712;-0,107142857;1,724137931;13,33333333;-0,331877729;-0,1;7,556962025;D;;;;;;;
1,093473449;0,154629932;0,571428571;-0,344827586;6,833333333;-0,982532751;0;8,17721519;D;;;;;;;
0,595013206;-0,155922597;0,214285714;-0,448275862;12,33333333;0,266375546;-0,2125;9,949367089;D;;;;;;;
2,620175844;0,107653607;0,535714286;2,310344828;12,16666667;-0,161572052;-0,1375;10,37974684;D;;;;;;;
28,52635106;-0,059084945;0,214285714;1,862068966;-0,666666667;0,200873362;-0,125;5,582278481;D;;;;;;;
0,114772229;-0,029000947;-0,107142857;1,448275862;6,333333333;-0,231441048;-0,0125;6,417721519;D;;;;;;;
1,953232291;-0,016850142;0,785714286;1,379310345;13,5;0,248908297;-0,2125;8,493670886;D;;;;;;;
5,444837454;-0,062491512;0,214285714;0,137931034;15,16666667;0,026200873;-0,0125;4,658227848;D;;;;;;;
4,863998889;-0,066969781;0,142857143;0,862068966;7,5;-0,03930131;-0,2;5,303797468;D;;;;;;;
26,03593184;0,048341485;0,035714286;-0,931034483;3;0,15720524;-0,075;0,607594937;D;;;;;;;
12,97300909;0,166628584;0,25;1,793103448;0,5;-0,052401747;-0,15;2,53164557;D;;;;;;;
9,439645444;0,003109389;-0,214285714;0;11;-0,227074236;-0,0625;3,050632911;D;;;;;;;
-0,47602457;0,012401537;0,714285714;1,862068966;10,5;-0,296943231;-0,1;8,848101266;D;;;;;;;
0,300909375;0,146429054;0,178571429;0,620689655;7,833333333;0,131004367;-0,1125;4,481012658;D;;;;;;;
5,072883797;0,188788477;0,5;0,172413793;2,333333333;-0,589519651;-0,125;3,025316456;D;;;;;;;
3,71707354;-0,052790907;0,5;0,206896552;1,833333333;0,15720524;-0,0375;10,13924051;D;;;;;;;
6,00227261;-0,169300985;0,678571429;0,379310345;1,5;0,248908297;-0,2;6,265822785;D;;;;;;;
0,202880455;-0,100447875;0,214285714;2,103448276;1,666666667;-0,174672489;-0,05;1,151898734;D;;;;;;;
0,477991724;0,084094014;0,75;2,24137931;14,66666667;-0,707423581;-0,1375;6,189873418;D;;;;;;;
24,24830023;0,044721056;-0,035714286;0,206896552;7,666666667;-0,890829694;-0,225;4,594936709;D;;;;;;;
6,223551545;0,044082101;0,75;0,310344828;0,166666667;0,187772926;-0,05;8,265822785;D;;;;;;;
3,314171839;0,099452353;0,785714286;-0,965517241;4;-0,650655022;-0,2125;9,379746835;D;;;;;;;
13,51523115;-0,036735879;-0,285714286;0,517241379;9;0,113537118;-0,05;5,936708861;D;;;;;;;
0,573317067;0,046072965;0,785714286;-0,931034483;0,333333333;0,192139738;-0,025;7,493670886;D;;;;;;;
4,303851489;-0,061545971;0,785714286;0,827586207;14,83333333;-0,550218341;-0,1375;10,81012658;D;;;;;;;
-0,463175262;-0,020242454;0,5;1,931034483;11,5;-0,213973799;-0,2;11,30379747;D;;;;;;;
8,851147438;-0,099848184;-0,107142857;0,068965517;6,166666667;-0,829694323;-0,0125;6,189873418;D;;;;;;;
-0,094467323;-0,163963087;0,714285714;-0,793103448;0;-0,711790393;-0,0375;0,911392405;D;;;;;;;
0,943558305;-0,058310672;-0,107142857;1,448275862;6,666666667;-0,200873362;-0,025;9,481012658;D;;;;;;;
0,648915961;-0,132568262;-0,107142857;0,275862069;8,666666667;-0,305676856;-0,05;0,898734177;D;;;;;;;
1,129984642;-0,164418183;-0,071428571;-0,724137931;15;0,27510917;-0,15;11,07594937;D;;;;;;;
-0,111628126;0,064864945;-0,107142857;1,034482759;1,333333333;-0,165938865;-0,2;5,202531646;D;;;;;;;
-0,681860714;0,041560845;0,535714286;-0,75862069;14,5;-0,834061135;-0,25;7,430379747;D;;;;;;;
1,192271964;-0,054019317;0,642857143;1,206896552;2,666666667;-0,838427948;-0,125;6,341772152;D;;;;;;;
6,397395412;0,062307188;0,107142857;0,137931034;7,666666667;0,131004367;-0,0625;9,113924051;D;;;;;;;
-0,361785547;-0,050507785;0,607142857;0,75862069;9,666666667;-0,524017467;-0,1875;7,835443038;D;;;;;;;
16,34601871;-0,164453499;0,535714286;0,413793103;13,16666667;-0,305676856;-0,1125;5,53164557;D;;;;;;;
-0,168685689;0,116885067;0;-0,413793103;13,5;-0,650655022;-0,1;10,97468354;D;;;;;;;
13,79457453;-0,145726278;0,321428571;0,75862069;14;-0,611353712;-0,0625;8,012658228;D;;;;;;;
0,950191633;0,055756109;0,178571429;0,931034483;13,66666667;-0,200873362;0;10,88607595;D;;;;;;;
28,29541332;-0,184857622;0,071428571;-0,068965517;8,833333333;-0,183406114;-0,225;2,696202532;D;;;;;;;
9,520422867;0,043972823;-0,107142857;1,689655172;1,166666667;-0,580786026;-0,0375;9,291139241;D;;;;;;;
0,128189645;0,080673312;0,392857143;-0,896551724;6,166666667;0,279475983;0;0,860759494;D;;;;;;;
-0,199414023;0,103971335;-0,035714286;0;6,666666667;0,11790393;-0,025;4,329113924;D;;;;;;;
15,21351142;-0,138692198;0,25;0,206896552;3,666666667;-0,436681223;-0,0125;8,924050633;D;;;;;;;
-0,347864735;-0,034937744;0,107142857;1,172413793;5,5;-0,572052402;-0,0125;5,063291139;D;;;;;;;
3,74726901;0,132463258;0;0,586206897;15,16666667;0,122270742;-0,225;3,721518987;D;;;;;;;
0,577071483;-0,034759603;0,25;2;0,333333333;0,11790393;-0,2;7,835443038;D;;;;;;;
3,31521457;-0,149824726;-0,142857143;1,103448276;9,833333333;0,004366812;-0,1875;0,493670886;D;;;;;;;
1,10331415;-0,066220201;0,714285714;2,206896552;5,666666667;-0,554585153;-0,175;5,620253165;D;;;;;;;
12,67920632;0,075302562;0,678571429;0,75862069;4,666666667;-0,441048035;-0,15;4,734177215;D;;;;;;;
10,96898979;0,026021846;0,642857143;1,448275862;6,166666667;0,043668122;-0,0125;3,316455696;D;;;;;;;
2,297458321;0,179668952;0,5;0;3;-0,043668122;-0,0875;5,772151899;D;;;;;;;
8,212970396;0,113108084;0,5;1,931034483;11,16666667;-0,541484716;-0,1125;3,164556962;D;;;;;;;
-0,094482657;-0,166165122;-0,214285714;1,275862069;-0,333333333;-0,602620087;0;5,037974684;D;;;;;;;
-0,510187954;-0,082788887;0,714285714;2,413793103;15,16666667;-0,331877729;-0,025;6,405063291;D;;;;;;;
3,16925498;-0,060175652;0;0,793103448;4,333333333;0,192139738;-0,125;5,607594937;D;;;;;;;
12,78998388;0,019011625;-0,107142857;1,689655172;1,333333333;0,227074236;-0,2125;10,06329114;D;;;;;;;
26,58676847;0,019480557;0,178571429;1,896551724;3,166666667;-0,183406114;-0,0625;5,46835443;D;;;;;;;
0,847632396;-0,179200065;-0,214285714;1,75862069;10,5;-0,825327511;-0,075;10,27848101;D;;;;;;;
8,180637716;-0,076576709;0,785714286;2,137931034;3,333333333;-0,84279476;-0,025;8,556962025;D;;;;;;;
18,36921742;0,033306322;0,035714286;0,620689655;1,166666667;0,288209607;-0,0375;5,746835443;D;;;;;;;
-0,543257214;-0,205409194;0,25;-0,793103448;12,33333333;-0,703056769;-0,1625;8,53164557;D;;;;;;;
12,5241255;0,048442709;0,321428571;0,448275862;8,833333333;-0,218340611;-0,2;8,784810127;D;;;;;;;
12,50521464;0,108018509;-0,178571429;0,137931034;11;-0,318777293;-0,0375;6,075949367;D;;;;;;;
0,000211849;0,112544923;-0,285714286;0,172413793;15;-0,899563319;-0,075;7,658227848;D;;;;;;;
0,273024979;0,020539193;0,571428571;0,275862069;11,33333333;-0,004366812;-0,1375;1,620253165;D;;;;;;;
0,543055297;0,135683935;0,678571429;0,344827586;2,5;-0,270742358;0;7,202531646;D;;;;;;;
2,684708376;-0,074853354;0,464285714;-0,206896552;5;-0,414847162;-0,05;5,278481013;D;;;;;;;
2,999400841;0,141345929;0,571428571;1,75862069;1;-0,030567686;-0,2125;11,12658228;D;;;;;;;
28,51169269;-0,069199244;0,035714286;1,620689655;5,333333333;0,244541485;-0,025;2,721518987;D;;;;;;;
-0,6787744;0,170135868;-0,142857143;-0,896551724;12,33333333;-0,327510917;-0,15;8,962025316;D;;;;;;;
3,600203606;0,01406075;0,785714286;-0,068965517;5,833333333;-0,676855895;-0,1125;11,53164557;D;;;;;;;
3,856912525;-0,081950883;-0,178571429;-0,034482759;12,16666667;0,218340611;-0,2;8,189873418;D;;;;;;;
9,482787807;-0,164025345;0,428571429;1,379310345;12;0,152838428;-0,175;8,987341772;D;;;;;;;
24,80460208;0,048533146;0,071428571;2,24137931;15;0,004366812;0;7,569620253;D;;;;;;;
-0,149090749;0,092820138;-0,071428571;-0,75862069;5,333333333;0,004366812;-0,025;10,21518987;D;;;;;;;
-0,653463467;-0,173669288;-0,285714286;-0,724137931;8,166666667;-0,419213974;-0,1125;2,721518987;D;;;;;;;
16,78682544;-0,126168496;-0,214285714;-0,896551724;1;-0,917030568;-0,15;11,30379747;D;;;;;;;
-0,34136115;0,098329114;0,178571429;-0,24137931;4,666666667;0,174672489;-0,1875;5,443037975;D;;;;;;;
0,684284529;-0,09666048;-0,142857143;0,172413793;10,5;-0,917030568;-0,0625;1,721518987;D;;;;;;;
6,834334185;-0,184557056;0,25;0,206896552;0,333333333;-0,017467249;0;8,949367089;D;;;;;;;
13,19930262;0,094051728;0,464285714;0,517241379;11;-0,786026201;-0,15;3,455696203;D;;;;;;;
